what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1485838078690
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485838089047
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485838089984
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1485838093926
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1485838094353
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1485838095642
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485838096664
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485838152665
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1485838162197
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485838166219
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485838173431
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1485838174875
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485838186547
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485838232070
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485838237331
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485838852858
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485838858049
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485838886449
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1485838894161
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1485838897694
activated,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1485838898985
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1485838911513
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1485838923668
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1485838944595
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1485838946275
