what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485840079105
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485840097411
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1485840099132
activated,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1485840114455
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485840193875
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485840195155
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485840195926
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485840328982
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1485840330661
activated,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1485840341054
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1485840345130
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485840349090
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485840363146
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1485840364195
activated,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1485840365485
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1485840371096
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485840375973
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485840390880
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1485840477224
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485840481658
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485840486401
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485840493828
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485840495047
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1485840498332
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485840498991
