what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485933237992
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485933250047
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1485933254667
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485933260522
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1485933270004
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485933285070
activated,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1485933287548
activated,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1485933292979
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485933305523
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485933313322
activated,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1485933321752
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1485933340963
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1485933345088
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1485933347578
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485933356240
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1485933361450
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485933363555
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485933366150
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.newWizard",1485933366168
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1485933367596
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1485933369280
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485933379427
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485933379498
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485933383594
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485933383774
