what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485924251087
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485924252472
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485924253103
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485924255385
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485924267917
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485924268504
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485924269085
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485924269502
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485924270077
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485924270393
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485924270862
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485924271175
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485924271677
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1485924273857
started,bundle,org.eclipse.wst.ws.service.policy,1.0.103.v200905151848,"org.eclipse.wst.ws.service.policy",1485924286899
started,bundle,org.eclipse.wst.command.env,1.0.408.v200903110045,"org.eclipse.wst.command.env",1485924286967
started,bundle,org.eclipse.wst.ws,1.1.103.v200903111822,"org.eclipse.wst.ws",1485924286968
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1485924289251
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485924291741
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485924309571
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485924309589
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485924310295
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1485924310296
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485924311979
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1485924312669
