what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485858101498
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485858105097
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1485858180840
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485858208381
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485858234620
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485858237024
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485858238056
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485858459566
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1485858469056
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1485858473255
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485858475719
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485858492028
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485858492048
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485858492665
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1485858492665
closed,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1485858494746
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485858494754
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.closeAll",1485858494792
opened,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1485858504395
activated,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1485858504454
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485858665389
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.findReplace",1485858665413
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485858682624
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1485858721557
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1485858769068
