what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1485773667299
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1485773676312
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485773681715
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485773849966
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485773859596
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1485773880491
activated,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1485773894022
activated,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1485773899184
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485773921945
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485773945912
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485776580146
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485776582473
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485776798295
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1485776804124
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1485776857457
activated,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1485776858461
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1485776870036
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485776902487
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485776911375
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1485776914879
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485776953651
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485777299786
activated,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1485777301498
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1485777313130
activated,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1485777314401
