what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.sse.core,1.1.400.v200905141750,"org.eclipse.wst.sse.core",1485767351107
started,bundle,org.eclipse.wst.validation,1.2.102.v200905201610,"org.eclipse.wst.validation",1485767351107
started,bundle,org.eclipse.wst.web,1.1.300.v200901261500,"org.eclipse.wst.web",1485767351123
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.102.v200903070248,"org.eclipse.wst.ws.service.policy.ui",1485767351123
started,bundle,org.eclipse.wst.xml.core,1.1.400.v200904300540,"org.eclipse.wst.xml.core",1485767351123
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.100.v20090520-1905,"org.eclipse.equinox.simpleconfigurator",1485767351123
os,sysinfo,,,"win32",1485767351123
arch,sysinfo,,,"x86",1485767351123
ws,sysinfo,,,"win32",1485767351123
locale,sysinfo,,,"en_US",1485767351123
processors,sysinfo,,,"1",1485767351123
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1485767351123
java.runtime.version,sysinfo,,,"1.6.0_24-b07",1485767351123
java.specification.name,sysinfo,,,"Java Platform API Specification",1485767351123
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1485767351123
java.specification.version,sysinfo,,,"1.6",1485767351123
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1485767351123
java.version,sysinfo,,,"1.6.0_24",1485767351123
java.vm.info,sysinfo,,,"mixed mode, sharing",1485767351123
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1485767351123
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1485767351123
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1485767351123
java.vm.specification.version,sysinfo,,,"1.0",1485767351123
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1485767351123
java.vm.version,sysinfo,,,"19.1-b02",1485767351123
