what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.views,3.4.0.I20090525-2000,"org.eclipse.ui.views",1485837489323
started,bundle,org.eclipse.ui.views.log,1.0.100.v20090527,"org.eclipse.ui.views.log",1485837489324
started,bundle,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"org.eclipse.ui.workbench",1485837489325
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.workbench.texteditor",1485837489325
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1485837489327
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.0.v200906080535,"org.eclipse.wst.common.project.facet.core",1485837489327
started,bundle,org.eclipse.wst.web,1.1.300.v200901261500,"org.eclipse.wst.web",1485837489328
started,bundle,org.hibernate.eclipse,3.3.1.v201006011046R-H111-GA,"org.hibernate.eclipse",1485837489328
started,bundle,org.hibernate.eclipse.console,3.3.1.v201006011046R-H111-GA,"org.hibernate.eclipse.console",1485837489352
started,bundle,org.hibernate.eclipse.jdt.ui,3.3.1.v201006011046R-H111-GA,"org.hibernate.eclipse.jdt.ui",1485837489353
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.100.v20090520-1905,"org.eclipse.equinox.simpleconfigurator",1485837489354
os,sysinfo,,,"win32",1485837489357
arch,sysinfo,,,"x86",1485837489357
ws,sysinfo,,,"win32",1485837489357
locale,sysinfo,,,"en_US",1485837489357
processors,sysinfo,,,"1",1485837489357
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1485837489357
java.runtime.version,sysinfo,,,"1.6.0_24-b07",1485837489357
java.specification.name,sysinfo,,,"Java Platform API Specification",1485837489357
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1485837489357
java.specification.version,sysinfo,,,"1.6",1485837489357
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1485837489357
java.version,sysinfo,,,"1.6.0_24",1485837489357
java.vm.info,sysinfo,,,"mixed mode, sharing",1485837489357
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1485837489357
