what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485859199999
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1485859202868
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485859203994
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485859217199
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485859217874
executed,command,org.eclipse.mylyn.java.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.java.ui.editor.folding.auto",1485859461974
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.toggleMarkOccurrences",1485859464057
executed,command,org.eclipse.mylyn.java.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.java.ui.editor.folding.auto",1485859464766
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.toggleMarkOccurrences",1485859465383
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485859475719
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485863039397
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485863348408
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485864732257
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1485864734549
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485864736481
closed,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1485864736482
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1485864737921
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485864737921
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485864790926
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485864791001
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1485864883738
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485864884908
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485864885330
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1485864889419
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485865016170
