what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.200.v200905120445,"org.eclipse.wst.jsdt.web.core",1485923691487
started,bundle,org.eclipse.jst.jsf.ui,1.2.0.v20090427,"org.eclipse.jst.jsf.ui",1485923691534
started,bundle,org.eclipse.wst.xsd.core,1.1.401.v200903020335,"org.eclipse.wst.xsd.core",1485923691549
started,bundle,org.eclipse.wst.server.core,1.1.101.v20090515,"org.eclipse.wst.server.core",1485923706958
started,bundle,org.eclipse.wst.server.ui,1.1.102.v20090515,"org.eclipse.wst.server.ui",1485923706974
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1485923707068
started,bundle,org.eclipse.jdt.debug.ui,3.4.0.v20090527,"org.eclipse.jdt.debug.ui",1485923707114
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1485923714635
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485923723883
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485924102367
activated,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1485924103484
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485924114432
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485924145923
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485924147229
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485924156717
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1485924157074
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485924158552
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485924172373
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485924173518
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485924177270
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485924209351
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1485924214031
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485924215168
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485924215277
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485924222103
