what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485840499600
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485840504862
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485840507500
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1485840513855
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485840517916
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485840520510
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1485840523667
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485840524347
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485840525054
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485840528351
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485840531262
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1485840542884
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1485840666101
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1485840742676
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485840747912
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485840751311
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1485840756852
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485840759983
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485840762511
started,bundle,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit",1485840794175
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485840794449
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485840799089
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485841311044
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1485841312088
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485841373977
