what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485855446182
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1485855446202
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485855452045
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485855453703
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.add.unimplemented.constructors",1485855453710
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.source.quickMenu",1485855454407
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485855456081
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485855458531
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1485855458551
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485855461994
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485855464756
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1485855464783
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1485855465728
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1485855469123
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485855471223
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485855477769
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485855477851
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485855477930
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1485855482139
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1485855484087
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1485855503392
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1485855507131
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.source.quickMenu",1485855512973
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485855515623
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485855518012
